account_number,snapshot_month,household_composition,activation_date,lifecycle_stage,geographic_market,premises_type,value_tier,credit_profile,commitment_end_date,own_voice_flag,own_data_flag,own_video_flag,loyalty_program_participation,loyalty_status,service_type,subscribed_speed_mbps,avg_delivered_throughput_mbps,network_outage_events,network_outage_duration_minutes,latency_ms,jitter_ms,packet_loss_pct,trouble_ticket_volume,ticket_resolution_time_hours,repeat_issue_flag,infrastructure_age_years,copper_pair_condition_score,distance_from_co_km,fiber_available_at_premises,service_provisioning_delay_days,install_failure_flag,mrc_data,mrc_voice,mrc_video,usage_based_charges,overage_charges,promo_discount_amount,promo_expiration_flag,price_increase_flag,notification_days_before_increase,credits_issued,billing_dispute_flag,refund_request_flag,bill_amount,late_payment_flag,collections_activity_flag,churn_event_month,churn_reason_code,final_destination,winback_attempts,winback_success_flag,time_to_churn_from_key_trigger_days,inbound_call_volume,call_reason_code,avg_handle_time_sec,escalations,transfers,nps_score,csat_score,ces_score,retention_offer_type,save_attempt_flag,save_outcome,complaint_volume,complaint_type,complaint_severity,chat_transcripts_count,email_correspondence_count,ivr_interactions_count,agent_notes_count,case_mgmt_records_count,data_consumption_gb,peak_usage_hours_pct,bandwidth_utilization_pct,connected_device_count,device_types_sample,video_streaming_hours,voip_minutes,self_service_portal_logins,mobile_app_sessions,avg_session_duration_sec,email_open_rate,sms_response_rate,competitor_broadband_available_by_address,competitor_pricing_index,competitor_promo_active,fixed_wireless_5g_coverage_rate,market_share_index,median_income,employment_rate,new_housing_dev_index,mdu_density_index,subsidy_eligibility,retention_campaign_exposed,offer_accept_flag,offer_reject_flag,fiber_migration_campaign_participation,upsell_cross_sell_attempt_flag,upsell_cross_sell_outcome,marketing_channel_engagement,ab_test_group,comm_preference,opt_out_marketing_flag,service_activation_event,service_deactivation_event
200188,2025-08-01 00:00:00,Couple,2023-12-01 00:00:00,Active,Suburban,SFH,Mid,B,2026-05-26,0,1,0,0,None,Copper_DSL,62.2,34.9,2,91,71.3,4.7,0,0,0,0,6,57,2.79,0,0,0,39.68,0,0,3.75,8.89,0,0,0,0,3.26,0,0,49.06,0,0,,,,0,0,,0,,0,0,0,48,3.81,1.71,None,0,NA,1,Install,Low,0,0,0,1,0,242.1,0.201,0.418,4,"Laptop,Phone,TV",16.4,0,2,1,166,0.376,0.084,0,0,0,0.45,0.98,62000,0.948,0.77,1.08,None,0,0,0,0,0,None,Email,Variant_A,Email,0,0,0
200188,2025-09-01 00:00:00,Couple,2024-08-01 00:00:00,Active,Suburban,SFH,Mid,B,2026-05-26,0,1,0,0,None,Copper_DSL,62.2,29.8,0,0,80.7,6.8,0.165,1,33.7,1,6,57,2.79,0,1,0,42.06,0,0,2.05,0.01,0,0,1,24,4.66,0,0,39.46,0,0,,,,0,0,,2,Technical,618,0,0,20,3.29,2.69,None,0,NA,0,,,0,2,0,0,0,109.8,0.228,0.509,4,"Laptop,Phone,TV",16.8,0,3,1,128,0.412,0.036,0,0,0,0.45,0.98,62000,0.948,0.8,0.74,None,0,0,0,0,0,None,Email,Variant_A,Email,0,0,0
200188,2025-10-01 00:00:00,Couple,2024-05-01 00:00:00,Active,Suburban,SFH,Mid,B,2026-05-26,0,1,0,0,None,Copper_DSL,62.2,27.6,0,0,66,7.8,0.526,1,30.1,0,6,57,2.79,0,1,0,42.06,0,0,0.7,1.01,0,0,0,0,3.44,0,0,40.33,0,0,,,,0,0,,0,,0,0,0,12,3.65,2.54,Discount,0,NA,2,Outage,Low,0,0,0,0,0,245.9,0.201,0.504,4,"Laptop,Phone,TV",15.4,0,1,0,0,0.022,0.067,1,1.01,1,0.45,0.98,62000,0.948,0.97,0.77,None,0,0,0,0,0,None,None,Variant_A,Email,0,0,0
200188,2025-11-01 00:00:00,Couple,2023-09-01 00:00:00,Active,Suburban,SFH,Mid,B,2026-05-26,0,1,0,0,None,Copper_DSL,62.2,28.4,1,103,75,4.3,0.149,1,24.4,0,6,57,2.79,0,2,0,42.06,0,0,2.76,2.68,0,0,0,0,11.6,0,0,35.9,0,0,,,,0,0,,0,,0,0,0,29,3.59,1.98,None,0,NA,1,Install,Low,0,0,0,0,0,227.1,0.192,0.634,4,"Laptop,Phone,TV",31.9,0,0,2,251,0.242,0.113,1,0.96,1,0.45,0.98,62000,0.948,1,0.81,None,0,0,0,0,0,None,DirectMail,Variant_A,Email,0,0,0
200188,2025-12-01 00:00:00,Couple,2022-10-01 00:00:00,Active,Suburban,SFH,Mid,B,2026-05-26,0,1,0,0,None,Copper_DSL,62.2,37.5,0,0,74.4,7.6,0.386,0,0,0,6,57,2.79,0,0,0,42.06,0,0,0.57,3.33,0,0,0,0,0,0,0,45.96,0,0,,,,0,0,,0,,0,0,0,22,3.44,2.13,None,0,NA,0,,,0,0,1,0,1,196.3,0.23,0.482,4,"Laptop,Phone,TV",35.6,0,1,2,182,0.08,0,0,0,0,0.45,0.98,62000,0.948,0.9,0.85,None,0,0,0,0,1,None,None,Variant_A,Email,0,0,0
200189,2024-02-01 00:00:00,Couple,2023-03-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,21.7,3,244,61.3,3.6,0.211,0,0,0,4,81,2.49,0,3,0,48.08,0,0,1.22,0,0,0,0,0,1.31,0,0,47.99,0,0,,,,0,0,,1,Retention,389,0,0,19,3.56,2.45,Speed_Upgrade,1,Win,0,,,0,0,0,0,1,68.6,0.248,0.818,5,"IoT,Phone,Tablet",11.7,0,0,1,69,0.215,0.103,0,0,0,0.4,0.88,52000,0.935,0.84,0.71,None,0,0,0,0,0,None,SMS,Variant_A,AppPush,0,1,0
200189,2024-03-01 00:00:00,Couple,2023-03-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,19.6,1,74,76,7.7,0.799,0,0,0,4,81,2.49,0,0,0,48.08,0,0,0,2.32,0,0,0,0,3.87,0,0,46.53,0,0,,,,0,0,,1,Technical,397,0,0,35,4.18,2.5,None,0,NA,0,,,0,1,1,1,1,185.1,0.182,0.536,5,"IoT,Phone,Tablet",12.9,0,1,1,210,0.12,0.146,1,0.96,1,0.4,0.88,52000,0.935,0.88,0.84,None,0,0,0,0,0,None,Email,Variant_A,AppPush,0,0,0
200189,2024-04-01 00:00:00,Couple,2022-12-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,25.9,0,0,76,3.5,0.24,0,0,0,4,81,2.49,0,0,0,48.08,0,0,0,0,0,0,0,0,14.11,0,0,33.97,0,0,,,,0,0,,0,,0,0,0,34,3.97,2.79,Discount,0,NA,0,,,0,0,0,0,1,258,0.144,0.603,5,"IoT,Phone,Tablet",18.7,0,0,0,0,0.284,0.241,1,1.17,1,0.4,0.88,52000,0.935,0.86,0.79,None,1,0,0,0,0,None,None,Variant_A,AppPush,0,0,0
200189,2024-05-01 00:00:00,Couple,2022-07-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,20.5,1,50,55.5,5.1,0.094,0,0,0,4,81,2.49,0,3,0,48.08,0,0,2.02,0.65,0,0,0,0,6.59,0,0,44.16,0,0,,,,0,0,,1,Technical,317,1,0,36,3.28,3.06,None,0,NA,0,,,0,1,1,0,0,266.4,0.273,0.626,5,"IoT,Phone,Tablet",14.4,0,0,1,156,0.317,0.052,0,0,0,0.4,0.88,52000,0.935,0.96,0.92,None,0,0,0,0,0,None,Email,Variant_A,AppPush,0,0,0
200189,2024-06-01 00:00:00,Couple,2023-12-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,26.7,1,39,87.7,5.8,1.033,0,0,0,4,81,2.49,0,0,0,48.08,0,0,0.6,0,0,0,0,0,0,0,0,48.68,0,0,,,,0,0,,0,,0,0,0,36,3.89,1.15,None,0,NA,0,,,0,0,0,0,0,324.7,0.237,0.686,5,"IoT,Phone,Tablet",32.2,0,1,1,259,0.325,0.046,0,0,0,0.4,0.88,52000,0.935,1.07,1.03,None,1,0,0,0,0,Accepted,SMS,Variant_A,AppPush,0,0,0
200189,2024-07-01 00:00:00,Couple,2023-03-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,22.4,1,77,76.4,4.3,0.462,1,41.8,0,4,81,2.49,0,0,0,48.08,0,0,5.18,0,0,0,0,0,0,0,0,53.26,0,0,,,,0,0,,2,Retention,414,0,0,0,3.91,1.8,None,0,NA,0,,,0,0,0,2,1,114.5,0.244,0.639,5,"IoT,Phone,Tablet",4.2,0,0,0,0,0.45,0,0,0,0,0.4,0.88,52000,0.935,0.94,0.66,None,0,0,0,0,0,None,None,Variant_A,AppPush,0,0,0
200189,2024-08-01 00:00:00,Couple,2023-01-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,27.2,0,0,67.9,4.7,0.116,0,0,0,4,81,2.49,0,1,0,48.08,0,0,0,0,0,0,0,0,2.67,0,0,45.41,0,0,,,,0,0,,0,,0,0,0,13,3.17,2.24,Discount,0,NA,0,,,0,0,0,1,0,213.9,0.241,0.369,5,"IoT,Phone,Tablet",22.7,0,3,2,236,0.147,0.393,0,0,0,0.4,0.88,52000,0.935,1.14,1.15,None,0,0,0,0,0,None,SMS,Variant_A,AppPush,0,0,0
200189,2024-09-01 00:00:00,Couple,2022-03-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,26.9,2,104,61.9,0.8,0.439,2,41.5,0,4,81,2.49,0,0,0,48.08,0,0,0,0,0,0,0,0,5.52,0,0,42.56,0,0,,,,0,0,,2,Retention,440,0,1,7,3.32,1.87,None,0,NA,1,Speed,Low,2,0,1,1,0,144.9,0.291,0.446,5,"IoT,Phone,Tablet",23.4,0,2,2,141,0.373,0.062,0,0,0,0.4,0.88,52000,0.935,0.87,0.96,None,0,0,0,0,0,None,Phone,Variant_A,AppPush,0,0,0
200189,2024-10-01 00:00:00,Couple,2022-11-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,24.2,1,55,73.9,6.8,0.394,0,0,0,4,81,2.49,0,0,0,48.08,0,0,2.26,0,0,0,0,0,0,0,0,50.34,0,0,,,,0,0,,0,,0,0,0,44,3.85,1.32,Discount,0,NA,0,,,0,0,0,0,0,258.9,0.181,0.474,5,"IoT,Phone,Tablet",14.5,0,0,1,252,0.559,0.109,0,0,0,0.4,0.88,52000,0.935,1.06,0.7,None,0,0,0,0,0,None,Email,Variant_A,AppPush,0,0,0
200189,2024-11-01 00:00:00,Couple,2023-07-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,22.3,2,99,80.3,0.5,0.704,3,37.1,0,4,81,2.49,0,1,0,48.08,0,0,0,0,0,0,0,0,7.77,0,0,40.31,0,0,,,,0,0,,5,Technical,330,0,0,-1,3.4,2.64,Discount,0,NA,1,Outage,Low,0,0,1,2,0,273.7,0.206,0.392,5,"IoT,Phone,Tablet",14.1,0,1,1,192,0.225,0.131,0,0,0,0.4,0.88,52000,0.935,0.85,0.7,None,1,0,0,0,0,None,Email,Variant_A,AppPush,0,0,0
200189,2024-12-01 00:00:00,Couple,2022-05-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,28.9,1,43,67.2,6.1,0.317,0,0,0,4,81,2.49,0,0,0,48.08,0,0,0,4.87,0,0,0,0,2.35,0,0,50.6,0,0,,,,0,0,,0,,0,0,0,11,4.82,2.24,None,0,NA,0,,,0,0,0,2,0,163.1,0.255,0.701,5,"IoT,Phone,Tablet",21.2,0,0,2,84,0.419,0.255,1,1.02,1,0.4,0.88,52000,0.935,0.86,0.97,None,0,0,0,0,0,Rejected,Email,Variant_A,AppPush,0,0,0
200189,2025-01-01 00:00:00,Couple,2022-12-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,22.8,0,0,72.5,4.6,0.978,1,31.1,0,4,81,2.49,0,2,0,48.08,0,0,3.88,0,0,0,0,0,7.28,0,0,44.68,0,0,,,,0,0,,1,Sales,442,0,1,18,2.99,1.05,None,0,NA,0,,,0,0,1,1,1,187.6,0.135,0.567,5,"IoT,Phone,Tablet",19,0,0,1,200,0.315,0.184,1,1.1,1,0.4,0.88,52000,0.935,1.01,0.91,None,0,0,0,0,0,None,SMS,Variant_A,AppPush,0,0,0
200189,2025-02-01 00:00:00,Couple,2023-10-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,29.2,0,0,82.2,7.4,0.606,1,37.7,0,4,81,2.49,0,0,0,48.08,0,0,3.32,0,0,0,0,0,0,0,0,51.4,0,0,,,,0,0,,3,Retention,461,1,1,39,4.19,3.06,None,1,Loss,0,,,0,1,0,0,0,185.1,0.252,0.39,5,"IoT,Phone,Tablet",16.2,0,0,1,162,0.183,0.134,0,0,0,0.4,0.88,52000,0.935,0.73,1.11,None,0,0,0,0,0,None,Email,Variant_A,AppPush,0,0,0
200189,2025-03-01 00:00:00,Couple,2023-03-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,33.1,1,99,74.4,7.2,0.699,0,0,0,4,81,2.49,0,0,0,50.96,0,0,0.25,0,0,0,1,20,0.01,0,0,51.2,0,0,,,,0,0,,1,Retention,273,1,0,21,4.49,2.91,None,0,NA,1,Other,Low,1,0,0,0,0,251.9,0.17,0.545,5,"IoT,Phone,Tablet",27.1,0,1,0,0,0.308,0.033,1,1.03,1,0.4,0.88,52000,0.935,0.64,0.89,None,0,0,0,0,0,None,Phone,Variant_A,AppPush,0,0,0
200189,2025-04-01 00:00:00,Couple,2022-07-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,23.1,4,169,73.1,4.4,0.614,0,0,0,4,81,2.49,0,0,0,50.96,0,0,1.14,11.36,0,0,0,0,2.07,0,0,61.39,0,0,,,,0,0,,0,,0,0,0,-2,3.6,2.22,None,0,NA,0,,,0,0,0,0,0,252.6,0.222,0.554,5,"IoT,Phone,Tablet",46.1,0,2,1,161,0.387,0.077,0,0,0,0.4,0.88,52000,0.935,0.87,0.97,None,1,0,0,0,0,None,None,Variant_A,AppPush,0,0,0
200189,2025-05-01 00:00:00,Couple,2022-09-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,19.9,0,0,80.9,4.1,0.311,2,25.6,0,4,81,2.49,0,0,0,50.96,0,0,1.25,0,0,0,0,0,0,0,0,52.21,0,0,,,,0,0,,1,Retention,464,1,0,28,3.43,2.72,Discount,0,NA,1,Billing,Medium,0,0,0,0,0,265.3,0.188,0.546,5,"IoT,Phone,Tablet",7.9,0,0,0,0,0.331,0.02,0,0,0,0.4,0.88,52000,0.935,1.04,1.03,None,0,0,0,0,0,None,Phone,Variant_A,AppPush,0,0,0
200189,2025-06-01 00:00:00,Couple,2023-05-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,22,1,30,56.5,5.5,0.547,1,47.3,0,4,81,2.49,0,0,0,50.96,0,0,9.5,0,0,0,0,0,0,0,0,60.46,0,0,,,,0,0,,0,,0,0,0,33,3.01,2.73,None,0,NA,0,,,1,0,0,1,1,271.2,0.197,0.59,5,"IoT,Phone,Tablet",3.7,0,2,2,166,0.615,0.183,0,0,0,0.4,0.88,52000,0.935,0.98,1.2,None,0,0,0,0,1,None,None,Variant_A,AppPush,0,0,0
200189,2025-07-01 00:00:00,Couple,2023-04-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,23.6,0,0,77.2,6.7,1.304,0,0,0,4,81,2.49,0,0,0,50.96,0,0,1.77,0,0,0,0,0,0,0,0,52.73,0,0,,,,0,0,,0,,0,0,0,26,4.82,1.99,None,0,NA,0,,,0,0,0,0,0,180.2,0.245,0.764,5,"IoT,Phone,Tablet",33.6,0,3,1,157,0.362,0.098,0,0,0,0.4,0.88,52000,0.935,0.81,1.23,None,0,0,0,0,0,Rejected,Email,Variant_A,AppPush,0,0,0
200189,2025-08-01 00:00:00,Couple,2022-12-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,18.3,0,0,66.9,6.6,0.541,0,0,0,4,81,2.49,0,4,0,50.96,0,0,0,6.1,0,0,0,0,3.27,0,0,53.79,0,0,,,,0,0,,0,,0,0,0,46,3.85,1.99,Contract_Extension,0,NA,0,,,0,0,0,0,1,197.9,0.195,0.533,5,"IoT,Phone,Tablet",19,0,2,2,234,0.302,0.134,0,0,0,0.4,0.88,52000,0.935,0.9,1.07,None,1,1,0,0,0,None,Email,Variant_A,AppPush,0,0,0
200189,2025-09-01 00:00:00,Couple,2022-06-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,27,1,96,68.1,6.3,0.554,2,41.9,0,4,81,2.49,0,0,0,50.96,0,0,3.29,3.52,0,0,0,0,4.95,0,0,52.82,1,0,,,,0,0,,2,Technical,417,1,0,-8,3.14,2.57,Discount,0,NA,1,Outage,Low,0,2,0,2,0,213.8,0.239,0.472,5,"IoT,Phone,Tablet",16.5,0,2,2,135,0.163,0.094,0,0,0,0.4,0.88,52000,0.935,1.17,0.99,None,0,0,0,0,0,None,Email,Variant_A,AppPush,0,0,0
200189,2025-10-01 00:00:00,Couple,2023-02-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,21.4,0,0,48.4,2.9,0.271,2,33.1,0,4,81,2.49,0,0,0,50.96,0,0,4.33,0,0,0,0,0,0,0,0,55.29,0,0,,,,0,0,,0,,0,0,0,9,4.61,2.39,None,0,NA,2,Outage,High,0,1,1,0,0,150.7,0.193,0.692,5,"IoT,Phone,Tablet",40.1,0,2,0,0,0.16,0.052,0,0,0,0.4,0.88,52000,0.935,1.09,0.92,None,0,0,0,0,0,None,SMS,Variant_A,AppPush,0,0,0
200189,2025-11-01 00:00:00,Couple,2022-09-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,23.7,0,0,75.9,1.3,0.236,0,0,0,4,81,2.49,0,0,0,50.96,0,0,0.04,0.41,0,0,0,0,4.18,0,0,47.23,0,0,,,,0,0,,0,,0,0,0,37,4,1.76,Discount,0,NA,1,Speed,Low,0,0,0,0,0,134.4,0.217,0.357,5,"IoT,Phone,Tablet",9.7,0,0,1,67,0.167,0.231,0,0,0,0.4,0.88,52000,0.935,1,0.95,None,0,0,0,0,0,None,Email,Variant_A,AppPush,0,0,0
200189,2025-12-01 00:00:00,Couple,2022-10-01 00:00:00,Active,Rural,SFH,High,A,,0,1,0,0,None,Copper_DSL,45.1,25,0,0,75.9,6.1,0.831,0,0,0,4,81,2.49,0,1,0,50.96,0,0,1.65,3.58,0,0,0,0,7.16,0,0,49.03,0,0,,,,0,0,,0,,0,0,0,9,4.27,2.97,None,0,NA,1,Outage,Low,0,0,0,1,1,183.5,0.215,0.576,5,"IoT,Phone,Tablet",30.4,0,0,1,213,0.142,0.033,0,0,0,0.4,0.88,52000,0.935,0.99,0.95,None,0,0,0,0,0,None,DirectMail,Variant_A,AppPush,0,0,0
200190,2024-01-01 00:00:00,Single,2024-01-01 00:00:00,Active,Suburban,MDU,Low,C,2025-01-15,0,1,0,1,Bronze,Coax,271.8,203.7,0,0,68,4.9,0.772,0,0,0,12,0,2.63,0,4,0,55.44,0,0,0.71,1.06,0,0,0,0,0,0,0,57.21,0,0,2024-07-01 00:00:00,VOLUNTARY,Cancel_All,0,0,,2,Billing,320,0,0,61,3.31,1.69,None,0,NA,0,,,2,0,0,0,0,241.4,0.252,0.175,9,"IoT,TV,Tablet",86,0,2,1,274,0.24,0.19,1,0.99,1,0.45,0.98,62000,0.948,1.06,0.88,None,0,0,0,0,0,None,DirectMail,Variant_A,SMS,0,1,0
200190,2024-02-01 00:00:00,Single,2022-12-01 00:00:00,Active,Suburban,MDU,Low,C,2025-01-15,0,1,0,1,Silver,Coax,271.8,211.3,1,52,36,5.5,0.065,0,0,0,12,0,2.63,0,4,0,55.44,0,0,0,4.6,0,0,0,0,2.3,0,0,57.74,0,0,2024-07-01 00:00:00,VOLUNTARY,Cancel_All,0,0,,2,Technical,338,0,1,51,3.22,1.78,None,0,NA,0,,,0,0,0,1,1,350.4,0.217,0.567,9,"IoT,TV,Tablet",81.5,0,1,0,0,0.048,0.123,0,0,0,0.45,0.98,62000,0.948,1.29,0.73,None,0,0,0,0,0,None,SMS,Variant_A,SMS,0,0,0
200190,2024-03-01 00:00:00,Single,2023-02-01 00:00:00,Active,Suburban,MDU,Low,C,2025-01-15,0,1,0,1,Silver,Coax,271.8,195.5,0,0,21.1,3,0.638,0,0,0,12,0,2.63,0,0,0,55.44,0,0,4.42,3.16,0,0,0,0,0,0,0,63.02,0,0,2024-07-01 00:00:00,VOLUNTARY,Cancel_All,0,0,,1,Technical,516,0,0,25,5,2,None,0,NA,1,Outage,Medium,0,0,0,0,0,127.8,0.194,0.486,9,"IoT,TV,Tablet",71.2,0,1,0,0,0.275,0.071,1,1.08,1,0.45,0.98,62000,0.948,1,1.05,None,0,0,0,0,0,None,None,Variant_A,SMS,0,0,0
200190,2024-04-01 00:00:00,Single,2023-08-01 00:00:00,Active,Suburban,MDU,Low,C,2025-01-15,0,1,0,1,Silver,Coax,271.8,190.3,1,1,29.1,8.9,0.335,1,23.2,0,12,0,2.63,0,0,0,55.44,0,0,0.78,3.33,0,0,0,0,12.67,0,0,46.88,0,0,2024-07-01 00:00:00,VOLUNTARY,Cancel_All,0,0,,2,Billing,425,0,0,25,3.99,1.69,Discount,0,NA,0,,,0,0,1,0,0,315.3,0.294,0.298,9,"IoT,TV,Tablet",62.5,0,1,1,231,0.175,0.076,0,0,0,0.45,0.98,62000,0.948,0.62,1.02,None,0,0,0,0,0,None,SMS,Variant_A,SMS,0,0,0
200190,2024-05-01 00:00:00,Single,2022-07-01 00:00:00,Active,Suburban,MDU,Low,C,2025-01-15,0,1,0,1,Bronze,Coax,271.8,250.9,1,41,38.7,6.7,0.207,0,0,0,12,0,2.63,0,0,0,55.44,0,0,3.72,0,0,0,0,0,1.64,0,0,57.52,0,0,2024-07-01 00:00:00,VOLUNTARY,Cancel_All,0,0,,0,,0,0,0,17,3.66,2.6,None,0,NA,1,Outage,Medium,0,0,0,0,0,234.1,0.193,0.542,9,"IoT,TV,Tablet",78.9,0,0,1,249,0.37,0.053,1,1.17,1,0.45,0.98,62000,0.948,0.87,0.55,None,0,0,0,0,0,None,SMS,Variant_A,SMS,0,0,0
200190,2024-06-01 00:00:00,Single,2022-10-01 00:00:00,Active,Suburban,MDU,Low,C,2025-01-15,0,1,0,1,Gold,Coax,271.8,206,0,0,29.7,7.2,0.225,0,0,0,12,0,2.63,0,3,0,55.44,0,0,3.72,0,0,0,0,0,3.62,0,0,55.54,0,0,2024-07-01 00:00:00,VOLUNTARY,Cancel_All,0,0,,0,,0,0,0,1,4.95,2.43,None,0,NA,1,Speed,Medium,0,0,0,0,0,301.4,0.35,0.522,9,"IoT,TV,Tablet",72.2,0,0,2,285,0.21,0.072,1,1.04,1,0.45,0.98,62000,0.948,1.09,0.67,None,0,0,0,0,0,None,Email,Variant_A,SMS,0,0,0
200190,2024-07-01 00:00:00,Single,2022-08-01 00:00:00,Disconnected,Suburban,MDU,Low,C,2025-01-15,0,1,0,1,Bronze,Coax,271.8,171.8,3,67,30.1,6.5,0.564,1,56,0,12,0,2.63,0,1,0,55.44,0,0,3.34,1.72,0,0,0,0,0,0,0,60.5,0,0,2024-07-01 00:00:00,VOLUNTARY,Cancel_All,2,0,,4,Technical,338,0,0,19,4.78,1.53,None,0,NA,0,,,0,0,1,0,0,333.3,0.311,0.341,9,"IoT,TV,Tablet",74.5,0,0,1,152,0.373,0.283,0,0,0,0.45,0.98,62000,0.948,1.09,1.22,None,0,0,0,0,0,None,None,Variant_A,SMS,0,0,1
200191,2024-12-01 00:00:00,Family,2024-04-01 00:00:00,Active,Suburban,MDU,Low,A,2026-08-02,0,1,0,1,Bronze,Fiber,350.9,295,0,0,24.7,5.2,0,0,0,0,7,0,3.24,0,1,0,57.06,0,0,4.29,0,0,0,0,0,0,0,0,61.35,0,0,,,,0,0,,0,,0,0,0,36,4.57,1.8,None,0,NA,0,,,0,0,0,1,1,253.3,0.281,0.479,6,"IoT,Phone,TV",58,0,1,2,145,0.259,0.035,1,1.02,1,0.45,0.98,62000,0.948,1.18,0.92,Lifeline,1,0,0,0,0,None,Email,Variant_B,DirectMail,0,1,0
200191,2025-01-01 00:00:00,Family,2024-06-01 00:00:00,Active,Suburban,MDU,Low,A,2026-08-02,0,1,0,1,Bronze,Fiber,350.9,304.5,2,98,8.1,4.3,0.012,0,0,0,7,0,3.24,0,2,0,57.06,0,0,0,3.87,0,0,0,0,0,0,0,60.93,0,0,,,,0,0,,1,Technical,467,0,0,38,3.56,2.55,None,0,NA,0,,,0,0,0,1,1,292.8,0.289,0.684,6,"IoT,Phone,TV",69.3,0,0,0,0,0.406,0.129,1,0.99,1,0.45,0.98,62000,0.948,1.1,0.93,Lifeline,1,1,0,0,0,None,None,Variant_B,DirectMail,0,0,0
200191,2025-02-01 00:00:00,Family,2024-04-01 00:00:00,Active,Suburban,MDU,Low,A,2026-08-02,0,1,0,1,Silver,Fiber,350.9,341.5,0,0,22,0.5,0.059,0,0,0,7,0,3.24,0,0,0,57.06,0,0,0.71,0,0,0,0,0,0,0,0,57.77,0,0,,,,0,0,,0,,0,0,0,40,4.45,2.09,Contract_Extension,0,NA,0,,,0,0,0,1,0,381.2,0.254,0.549,6,"IoT,Phone,TV",74.7,0,3,0,0,0.459,0.205,1,1.01,1,0.45,0.98,62000,0.948,1.07,0.8,Lifeline,0,0,0,0,0,None,DirectMail,Variant_B,DirectMail,0,0,0
200191,2025-03-01 00:00:00,Family,2024-03-01 00:00:00,Active,Suburban,MDU,Low,A,2026-08-02,0,1,0,1,Silver,Fiber,350.9,300.2,0,0,7.2,2.7,0,0,0,0,7,0,3.24,0,2,0,57.06,0,0,1.4,2.62,0,0,0,0,0,0,0,61.08,0,0,,,,0,0,,0,,0,0,0,44,3.59,1.65,None,0,NA,0,,,0,0,0,0,1,255.4,0.243,0.376,6,"IoT,Phone,TV",65.6,0,4,0,0,0.397,0.048,1,0.93,1,0.45,0.98,62000,0.948,0.77,1.29,Lifeline,0,0,0,0,0,None,None,Variant_B,DirectMail,0,0,0
200191,2025-04-01 00:00:00,Family,2023-06-01 00:00:00,Active,Suburban,MDU,Low,A,2026-08-02,0,1,0,1,Gold,Fiber,350.9,294.3,0,0,33.2,2.4,0.005,1,20.8,0,7,0,3.24,0,0,0,57.06,0,0,2.35,0,0,0,0,0,3.67,0,0,55.74,0,0,,,,0,0,,2,Billing,498,0,0,14,3.74,2.57,None,0,NA,1,Install,High,0,0,0,0,3,256.4,0.219,0.476,6,"IoT,Phone,TV",91,0,1,1,55,0.255,0.112,0,0,0,0.45,0.98,62000,0.948,1.06,1.02,Lifeline,1,0,1,0,0,Accepted,Phone,Variant_B,DirectMail,0,0,0
